,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
20-158913,CH de Châteauroux,None,,Philippe BERNARD,FRB03,,36000,CHATEAUROUX,,,,,achats.ght36@ch-chateauroux.fr,https://www.ch-chateauroux-leblanc.fr/,https://www.klekoon.com/,,,,,False,True,,False,True
20-138983,Ville de Creil,None,,"M. Jean-Claude VILLEMAIN, Maire de Creil",FRE22,Place François Mitterrand BP 76,60109,Creil cedex,,(+33) 3-44-29-50-00,,(+33) 3-44-29-50-02,maryline.clavier@mairie-creil.fr,http://www.creil.fr,http://www.achatpublic.com,,,,,False,True,,False,True
20-159014,COMMUNE DE VIROFLAY,21780686800014,,,FR103,"2, Place du Général de Gaulle",78220,Viroflay,,(+33) 1-39-24-28-28,,,correspondre@aws-france.com,https://www.ville-viroflay.fr/,http://agysoft.marches-publics.info/,,,,,True,False,,False,True
21-720,ANRU,None,"M. MOTTE Etienne, ANRU",,,"69bis, rue de Vaugirard",75006,Paris,,01-53-63-56-96,,,,https://www.anru.fr/,,,,,,False,False,,False,False
21-31695,SEM ARAC OCCITANIE,41410733400040,,,FRJ13,"117 rue des Etats Généraux, Cs19536",34961,Montpellier,,,,,contact@arac-occitanie.fr,http://www.arac-occitanie.fr,http://marches-publics.info,,,,,False,True,,False,True
21-31952,CommunAupole de Lens-Liévin,None,,,FR,21 rue Marcel Sembat - BP 65,62302,Lens,,,,,mcp@agglo-lenslievin.fr,https://www.agglo-lenslievin.fr,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
21-11530,Ville d'Excenevex,None, FILLON Pierre,,,81 Rue des Ecoles,74140,EXCENEVEX,,04-50-72-81-27,,04-50-72-90-41,accueil@excenevex.fr,http://www.excenevex.fr,http://www.mp74.fr,,,,,False,False,,False,False
21-7834,COMMUNAUTE URBAINE DU GRAND REIMS,None,,C3C Ressources et Territoires,FRF23,CS 80036,51722,Reims cedex,,(+33) 3-26-77-74-94,,,c3c.ressources@grandreims.fr,http://www.grandreims.fr,https://marches.grandreims.fr,,https://marches.grandreims.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=4466&orgAcronyme=z5e,https://marches.grandreims.fr,,False,True,,False,True
21-4189,DRAGAGES PORTS,None,,,FRD22,38 boulevard des Belges CS 11600,76107,Rouen,,,,,marche@dragages-ports.fr,http://www.dragages-ports.fr/,http://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=690082&orgAcronyme=d4t,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=690082&orgAcronyme=d4t,,False,True,,False,True
21-18705,Centre Hospitalier de Digne-les-Bains,26040358900013,,,FRL01,Quartier St Christophe Cs60213,04995,Digne Les Bains,,(+33) 4-92-30-14-13,,(+33) 4-92-30-14-88,correspondre@aws-france.com,http://ch-digne.fr,http://ch-digne.fr,,,,,False,True,,False,True
21-10747,Ville de Givry,None,"M. GARBUIO Elisabeth, Mairie de Givry",,,"4, Place de la Poste",71640,Givry,,03-85-94-16-30,,,,,,,,,,False,False,,False,False
21-11459,Ville de Villefontaine,21380553400012,,,FRK24,Place Mendès France,38093,Villefontaine cedex,,(+33) 4-74-96-70-83,,(+33) 4-74-96-66-22,direction.commande.publique@mairie-villefontaine.fr,http://www.mairie-villefontaine.fr,http://www.marches-publics.info,,,,,True,False,,False,True
21-29133,,,,,,,,,,,,,,,,,,,,,,,,
21-2892,L AGENCE REGIONALE,83424504500010,,,FRJ13,3840 avenue Georges Frêche,34477,Perols cedex,,,,,correspondre@aws-france.com,http://www.agence-adocc.com/,http://marchespublics.agence-adocc.com,,,,,True,False,,False,True
21-27949,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,25740162000030,,,FRK21,"5 Chemin du Tapey, Zi Arlod, Bellegarde sur Valserine",01200,Valserhone,,(+33) 4-50-56-67-30,,(+33) 4-50-56-67-37,marches@sidefage.fr,http://www.sidefage.fr,http://www.sidefage.fr,,,,,False,True,,False,True
21-9091,SPL GPS&O IE,None,"M. FACON Sylvain, SPLGPS&O IE",,,Inneos 1401 Avenue de la Grande Halle,78200,Buchelay,,01-34-78-82-00,,01-34-78-82-01,contact@splgpseo-ie.fr,http://www.inneos.fr,,,,,,False,False,,False,False
21-38911,Ville de Tournan-en-Brie,None,,,FR102,"1, Place Edmond de Rothschild",77220,TOURNAN-EN-BRIE,,(+33) 1-64-42-52-43,,(+33) 1-64-07-18-98,services.techniques@tournan-en-brie.fr,https://www.tournan-en-brie.fr,http://tournan-en-brie.e-marchespublics.com,,http://tournan-en-brie.e-marchespublics.com,http://tournan-en-brie.e-marchespublics.com,,False,True,,False,True
21-15786,Université du Littoral Côte d'Opale,None,,,FRE1,1 place de l'Yser - BP 71022,59375,Dunkerque cedex 01,,(+33) 3-28-23-73-83,,(+33) 3-28-23-73-97,marches-publics@univ-littoral.fr,http://www.univ-littoral.fr,,,,,,False,True,,False,True
21-21507,CIAS AU COEUR DES TROIS CANTONS,26240609300019,,,FRI11,2 rue Jean Miquel,24130,La Force,,(+33) 5-53-24-09-49,,,direction.ciasc3c@orange.fr,http://cias-au-coeur-des-3-cantons.fr,http://marchespublics.dordogne.fr,,,,,False,True,,False,True
21-24786,SYDEME,None,,M. Le Président,FRF33,1 Rue Jacques Callot,57600,Morsbach,,(+33) 3-87-00-01-01,,(+33) 3-87-00-02-09,marches_publics@sydeme.fr,http://www.sydeme.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-152,CARCASSONNE AGGLO,None,,,FRJ11,1 Rue Pierre Germain,11890,Carcassonne,,,,,marches@carcassonne-agglo.fr,http://www.carcassonne-agglo.fr,https://marchespublics.aude.fr,,,,,True,False,,False,True
21-5314,COMMUNE DE ST PIERRE EN AUGE,None,,LECOINTE-CHANET Hélène,FRD,"www.saint-pierre-en-auge.fr, uamc14.com/saint-pierre-en-auge, Saint-Pierre-sur-Dives",14170,SAINT PIERRE EN AUGE,,(+33) 2-31-20-73-28,,(+33) 2-31-20-36-02,h.lecointe-chanet@stpauge.fr,http://www.saint-pierre-en-auge.fr,https://www.uamc14.org/stpauge/,,,,,False,True,,False,True
21-824,Ville du Perreux sur Marne,219400587 00016,,,FR107,Place de la Libération,94170,Le Perreux-sur-marne,,(+33) 1-48-71-72-41,,(+33) 1-48-71-53-52,marches.publics@leperreux94.fr,http://www.leperreux94.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-29742,OPH Plaine Commune Habitat,None,,,FR106,5 bis rue Danielle Casanova,93200,Saint Denis,,(+33) 1-48-13-61-10,,,directioncommandepubliqueetjuridique@plainecommunehabitat.fr,http://www.oph-plainecommunehabitat.fr,http://www.maximilien.fr,,http://www.maximilien.fr,http://www.maximilien.fr,,False,True,,False,True
21-41814,,,,,,,,,,,,,,,,,,,,,,,,
21-35255,COMMUNE DE NOGENT SUR OISE,None," Jean-François DARDENNE, maire",,,74 rue du Général de GaulleBP 10102,60181,Nogent-sur-Oise Cedex,,(+33) 3-44-66-30-30,,,marches@nogentsuroise.fr,https://www.nogentsuroise.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
21-10835,COMMUNE DE DRAP,None, LE MAIRE DE DRAP,,,34-36 Avenue Jean Moulin,06340,Drap,,(+33) 4-89-24-18-57,,,marches.publics@ville-drap.fr,http://ville-drap.fr,,,,,,False,False,,False,False
21-114,CTRE ETUDES RECHER INDUS BETONS MANUFA,None,"M. Cédric Joseph-Parfaite, Acheteur",,,BP 30059,28231,Eperon,,,,,,,,,,,,False,False,,False,False
20-158949,COMMUNAUTE COMMUNES PAYS DE L ARBRESLE,None,,M. le Président,FRK26,117 rue Pierre Passemard,69120,L'ARBRESLE,,(+33) 4-74-01-68-90,,,commande.publique@paysdelarbresle.fr,https://www.paysdelarbresle.fr/,https://www.marches-securises.fr,,,,,True,False,,False,True
21-13284,COMMUNE DE GROSLAY,None,,,FR108,21 rue du général Leclerc,95410,Groslay,,(+33) 1-34-28-68-68,,,marche_public@mairie-groslay.fr,http://mairie-groslay.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-4906,Grand Besançon Métropole,None,,,FRC21,4 rue Gabriel Plançon,25043,Besançon,,(+33) -03-81-87-88-89,,(+33) -03-81-87-88-08,agglomeration@grandbesancon.fr,https://www.grandbesancon.fr,https://marches-securises.fr,,,,,True,False,,False,True
21-24228,CH Annecy Genevois,None,Cellule des Marchés et des Contrats,,,1 avenue de l'HôpitalBP 90074EPAGNY METZ TESSY,74374,Pringy,,04-50-63-64-69,,,dali.cmp@ch-annecygenevois.fr,http://www.ch-annecygenevois.fr,http://achat-sante.safetender.com,,,,,False,False,,False,False
21-10741,Chambre d'Agriculture du Gers,None,,,FRJ24,3 chemin de la Caillaouère - CS 70161,32003,Auch Cedex,,(+33) 5-62-61-77-30,,(+33) 5-62-61-77-07,moyensgeneraux@gers.chambagri.fr,https://gers.chambre-agriculture.fr,http://chambre-agriculture-gers.e-marchespublics.com,,,,,False,True,,False,True
21-13160,Ville de Soisy-sous-Montmorency,None,,,FR108,2 avenue du Général de Gaulle - BP 50029,95232,Soisy-sous-montmorency cedex,,(+33) 1-34-05-20-00,,,marchespublics@soisy-sous-montmorency.fr,https://www.soisy-sous-montmorency.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-7250,Commune de Neuville de Poitou,21860177100015,,,FRI34,1 place Joffre,86170,Neuville-de-Poitou,,(+33) 5-49-51-20-44,,(+33) 5-49-54-85-09,c-guillot@neuvilledepoitou.fr,http://www.neuville-de-poitou.com,http://www.marches-securises.fr,,,,,False,True,,False,True
21-15443,Mairie de Talence,None,,Service Achats Marchés,FRI12,BP 10035,33401,Talence cedex,,(+33) -05-56-84-34-62,,(+33) -05-56-84-78-58,achatsmarches@talence.fr,http://talence.fr,https://demat-ampa.fr,,,,,False,True,,False,True
21-19048,SEMSAMAR (973),None,,,FRY30,Centre commercial Family PLAZA,97351,Matoury,,(+33) 5-94-35-35-61,,(+33) 5-94-29-26-59,njasaron@semsamar.fr,http://www.semsamar.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
21-3258,Commune d'Allauch,21130002500015,,Service des marchés publics,FRL04,Place Pierre Bellot BP 27,13718,Allauch cedex,,(+33) 4-91-10-48-74,,(+33) 4-91-10-48-23,marchespublics@allauch.com,http://www.allauch.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-10846,ECOLE CENTRALE DE LILLE,None,,,FRE11,Cité scientifique - CS 20048,59651,Villeneuve d'ascq,,(+33) 3-20-33-53-16,,,maryline.bentivegna@centralelille.fr,http://www.ec-lille.fr,,,,,,False,True,,False,True
21-36968,S.E.R.S.,None,Monsieur Eric HARTWEG - Directeur Général,,,Région Grand Est s/c SERS 10 rue Oberlin BP 50011,67080,Strasbourg Cédex,,03-88-37-88-88,,,sers@sers.eu,http://www.sers.eu,,,,,,False,False,,False,False
21-1793,Commune de Saint-Denis de la Réunion,21974011500015,,,FRY4,"Direction de la Commande Publique, 18 rue Vallon Hoarau Sainte Clotilde",97490,Saint-Denis,,(+33) 2-62-92-16-70,,(+33) 2-62-92-34-70,achats-publics@saintdenis.re,http://www.saintdenis.re,http://www.saintdenis.re,,,,,False,True,,False,True
20-159255,ville de Sainte-Luce-sur-Loire,None,,M. Mariel,FRG,Esplanade Pierre BrasseletBP 88109,44980,SAINTE-LUCE S/LOIRE cédex,,(+33) 2-40-16-68-00,,(+33) 2-40-16-68-01,marches.publics@sainte-luce-loire.com,http://www.sainte-luce-loire.com,http://sainte-luce-loire.e-marchespublics.com,,,,,False,True,,False,True
21-24957,Région Bretagne,None,"Mme LE SAOUT Gaël, Présidente du Syndicat Mixte",,,Antenne portuaire de LorientBoulevard Adolphe Pierre,56100,Lorient,,,,,,,http://www.megalisbretagne.org,,,,,False,False,,False,False
21-25659,SMTC Artois-Gohelle,None,M. Berger Jérémy,,,39 rue du 14 juillet - CS 70173,62303,Lens cedex,,03-61-48-01-39,,,jberger@smtag.fr,https://www.smt-artois-gohelle.fr/,,,,,,False,False,,False,False
21-25750,PREFECTURE AQUITAINE-SGAR-MRA,None,,,FRI,4 b esplanade Charles de Gaulle,33000,Bordeaux,,(+33) 5-56-90-65-23,,,pfra@nouvelle-aquitaine.gouv.fr,https://www/marches-publics.gouv.fr,,,,,,False,True,,False,True
21-29131,SCE DEPARTEMENTAL INCENDIE ET SECOURS,28570161100029,,,FRF33,3 Rue De Bort Les Orgues,57072,Metz,,(+33) 3-87-79-45-00,,,marches-publics@sdis57.fr,http://www.sdis57.fr,http://www.agysoft.marches-publics.info,,,,,False,True,,False,True
21-41772,,,,,,,,,,,,,,,,,,,,,,,,
21-7251,Ville de Cluny,None,,,FRC13,Palais Jacques d'Amboise,71250,Cluny,,(+33) 3-85-59-89-48,,,mairie@cluny.fr,http://www.cluny.fr,,,,,,False,True,,False,True
21-43819,,,,,,,,,,,,,,,,,,,,,,,,
21-714,CENTRE DE GESTION DE LA MOSELLE,None,,,FRF33,16 rue de l'hôtel de ville,None,Montigny les Metz,,,,,assurancestatutaire@cdg57.fr,http://www.cdg57.fr,http://www.synapse-entreprises.com,,,,,False,True,,False,True
21-11279,Ville de Lyon,21690123100011,,,FRK26,"Direction de la Commande publique, 10 quai Jean Moulin",69205,Lyon cedex 01,,(+33) 4-72-10-30-30,,,marchespublics@mairie-lyon.fr,http://www.marchespublics.lyon.fr,http://marches2.lyon.fr,,,,,False,True,,False,True
21-2968,CA VAL D YERRES VAL DE SEINE,None," Durovray François, Président",,,78 ROUTE NATIONALE 6 BP 103,91805,BRUNOY,,01-69-73-71-20,,,marchespublics@vyvs.fr,http://www.vyvs.fr/,http://www.vyvs.fr/page/marches-publics.html,,,,,False,False,,False,False
21-20563,#FRANCE 2023,None,,,FR1,5 avenue du Coq,75009,Paris,,,,,contact.marches@france2023.rugby,https://www.rugbyworldcup.com/france2023,,,https://www.maximilien.fr/,https://marches.maximilien.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=786259&orgAcronyme=b1o,,False,True,,False,True
21-2463,Ville de Torreilles,21660212800011,,,FRJ15,1 rue de la Méditerranée,66440,Torreilles,,(+33) 4-68-28-32-02,,(+33) 4-68-28-69-18,mairie@torreilles.fr,http://www.torreilles.fr,http://www.marches-publics.info/,,,,,False,True,,False,True
21-5363,Commune de Tremblay-en-France,None,,,FR106,18 Boulevard de l'Hôtel de Ville,93290,Tremblay en france,,(+33) -01-49-63-71-06,,(+33) -01-49-63-69-49,achats.marches@tremblayenfrance.fr,http://www.tremblay-en-france.fr,https://tremblay-en-france.achatpublic.com,,,,,False,True,,False,True
21-17261,CHU DE MONTPELLIER,26340016000382,,,FRJ13,"Centre administratif André bénech - Direction des achats et des approvisionnements - secteur Achats Généraux - 191 avenue du doyen Gaston Giraud, à l'attention de MME LAURENT CUENCA Christel",34295,MONTPELLIER,,,,,c-laurentcuenca@chu-montpellier.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=702029&orgAcronyme=x7c,https://www.marches-publics.gouv.fr,,False,True,,False,True
21-1220,SMEAG de la BPAI de Cergy-Pontoise,None,,,FR108,"29, rue des Etangs",95001,Cergy-Pontoise Cedex,,(+33) 1-30-30-87-88,,,b.guillou@cergy-pontoise.iledeloisirs.fr,https://basedeloisirs95.e-marchespublics.com,https://basedeloisirs95.e-marchespublics.com,,,,,False,True,,False,True
21-13764,CCAS de Coudekerque-Branche (59),None, Monsieur le Président du CCAS,,,Place de la RépubliqueCS 30119,59411,Coudekerque-Branche Cedex,,,,,ehpad@ville-coudekerque-branche.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
21-25829,COMMUNE DE BASTIA,21200033500019,,,FRM,Avenue Pierre Giudicelli,20410,Bastia,,(+33) 4-95-55-97-02,,,marches@bastia.corsica,http://www.bastia.corsica/marches-publics,http://www.bastia.corsica/marches-publics,,,,,False,True,,False,True
20-159455,Centre Pompidou,None,,,FR101,4 rue Brantôme,75191,Paris,,,,,achat@centrepompidou.fr,http://www.centrepompidou.fr,,,,,,False,True,,False,True
21-3408,AKTO,None,,,FR101,14 RUE RIQUET,75019,Paris,,,,,florence.ferraz@akto.fr,http://www.akto.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_xcwU4DZWkE,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_xcwU4DZWkE,,False,True,,False,True
21-13287,Mairie de Thoiry,21010419600014,,,FRK21,"374, rue Briand Stresemann",01710,THOIRY,,(+33) 4-50-41-33-31,,(+33) 4-50-41-87-13,imane.bellouki@mairie-thoiry.fr,http://www.mairie-thoiry.fr/,https://www.lavoixdelain.fr,,,,,False,True,,False,True
21-5112,RESIDENCE LA SEIGNEURIE,None,"M. AIREY Eric, Responsable Financier",,,"7, rue Kléber",93500,Pantin,,,,,,http://www.la-seigneurie.fr,https://marches.maximilien.fr/?page=entreprise.AccueilEntreprise,,,,,False,False,,False,False
21-15551,Centre Hospitalier d'Auxerre,None,,Cellule de la Commande Publique et du Contentieux Contractuel,FR,"2, Boulevard de Verdun - BP 69",89011,Auxerre Cedex,,(+33) 3-86-48-65-99,,(+33) 3-86-48-48-94,marches.publics@ch-auxerre.fr,http://www.ght-unyon.fr,http://www.maximilien.fr,,,,,False,True,,False,True
21-11041,Nantes Métropole,None,,,FRG01,2 Cours du Champ de Mars,None,Nantes cedex 9,,,,,laure.talguen@nantesmetropole.fr,https://metropole.nantes.fr,https://marchespublics.nantesmetropole.fr,,https://marchespublics.nantesmetropole.fr,https://marchespublics.nantesmetropole.fr,,False,True,,False,True
21-23672,S.E.R.S.,None,Monsieur Eric HARTWEG - Directeur Général,,,Région Grand Est s/c SERS 10 rue Oberlin BP 50011,67080,Strasbourg Cédex,,03-88-37-88-88,,,sers@sers.eu,http://www.sers.eu,http://www.sers.eu,,,,,False,False,,False,False
21-5644,Cté de Cnes Bretagne Romantique,None,,,FRH03,,None,La Chapelle aux Filtzméens,,,,,accueil@bretagneromantique.fr,https://bretagneromantique.fr,,,,,,False,True,,False,True
21-42160,,,,,,,,,,,,,,,,,,,,,,,,
21-11976,COMMUNAUTE D AGGLOMERATION SEINE EURE,None,,,FRD21,"1, Place Thorel CS10514",27405,LOUVIERS CEDEX,,(+33) 2-76-46-03-30,,,marchespublics@seine-eure.com,http://www.agglo-seine-eure.fr/,http://www.mpe27.fr,,,,,False,False,,False,False
21-1372,Commune de La Plagne Tarentaise,20005549900012,,,FRK27,"Place Charles De Gaulle, Macot La Plagne",73216,Aime La Plagne,,(+33) 4-79-07-11-06,,,mp@laplagnetarentaise.fr,http://www.mairie-macotlaplagne.com/,http://www.marches-publics.info/,,,,,False,True,,False,True
21-1524,Ville de Thouars,None,,service affaires juridiques et assurances,FRI33,14 place St Laon,79100,THOUARS,,,,,aurelie.rullier@ville-thouars.fr,http://www.thouars-communaute.fr,https://www.marches-securises.fr,,,,,True,False,,False,True
21-29913,VAL DU LOING HABITAT,None,,,FR102,31 avenue JF Kennedy - BP82,77793,Nemours cedex,,(+33) 1-64-45-54-39,,,servicemarches@valduloinghabitat.fr,http://www.valduloinghabitat.fr,http://www.maximilien.fr,,http://www.maximilien.fr,https://marches.maximilien.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=787514&orgAcronyme=d6g,,False,True,,False,True
21-9597,Communauté de Communes Coeur du Var,None,,Monsieur le Président,FRL05,Quartier Précoumin - Route de Toulon,83340,Le Luc en Provence,,(+33) 4-98-10-43-50,,(+33) 4-94-99-56-75,yferhat@coeurduvar.com,http://www.coeurduvar.com,http://www.marches-securises.fr,,,,,False,True,,False,True
21-3136,O.P.D.H.L.M. des Landes,None,,,FR,"953 Avenue du Colonel Rozanoff, BP 341",40011,Mont De Marsan Cedex,,(+33) 5-58-05-32-15,,,fabien.nadaud@xlhabitat.org,http://www.marchespublics.landespublic.org,,,,,,False,True,,False,True
21-6242,SOC AEROPORTUAIRE GUADELOUPE POLE CARA,78991860400016,,,FRY1,Morne Mamiel,97139,Les Abymes,,,,,correspondre@aws-france.com,http://www.sagpc.fr,http://www.agysoft.marches-publics.info,,http://www.agysoft.marches-publics.info,http://www.agysoft.marches-publics.info,,False,True,,False,True
21-6517,SEQUANO Aménagement,None,"Mme Ledantec Johanne, Chef de projet",,,Immeuble Carré Plaza 15-17 promenade Jean-Rostand CS70045,93022,Bobigny cedex,,01-48-96-64-00,,,,,https://sequano.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-27451,Ville de Saint Jean de Luz,None,Monsieur le maire,,,Place Louis XIV,64500,St Jean de Luz,,,,,commandepublique@saintjeandeluz.fr,http://saintjeandeluz.fr,http://demat-ampa.fr,,,,,False,False,,False,False
21-7404,ville de Noeux Les Mines,None,,Cynthia Vasseur,FRE12,101 Route Nationale,62290,Noeux-les-mines,,(+33) 3-21-61-38-00,,(+33) 3-21-26-84-08,cynthia.vasseur@noeux-les-mines.fr,https://www.achatpublic.com,https://www.achatpublic.com,,,,,False,True,,False,True
21-18912,Ville de La Teste de Buch,None,,,FRI12,"1, esplanade Edmond Doré",33260,La Teste de Buch,,(+33) 5-56-22-03-34,,,marches-publics@latestedebuch.fr,http://www.latestedebuch.fr/,http://latestedebuch.e-marchespublics.com,,,,,False,True,,False,True
20-158948,DEPARTEMENT DE LA CORREZE,None,,,FRI21,Hôtel du Département Marbot - 9 rue René et Émile Fage - bp 199 - Service Affaires Juridiques et Achats,19005,Tulle cedex,,(+33) -05-55-93-74-76,,,marches@correze.fr,http://www.correze.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-10027,COMMUNE DE BUSSY ST GEORGES,None,,,FR102,Place de la mairie,77600,Bussy st georges,,,,,marches@bussy-saint-georges.fr,https://www.bussysaintgeorges.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-5458,Siredom,20007783200018,,Service Marchés Publics,FR104,63 RUE DU BOIS CHALAND,91029,EVRY CEDEX,,(+33) 1-69-74-23-50,,,marchespublics@siredom.com,http://www.siredom.com,https://siredom.e-marchespublics.com,,,,,False,True,,False,True
21-14956,COMMUNE DE SAINT CHAMAS,None," Khelfa Didier, Maire",,,Hôtel de Ville - Place de l'hôtel de ville BP 68,13250,Saint-Chamas,,04-90-44-52-59,,,correspondre@aws-france.fr,http://www.saint-chamas.com,http://marches-publics.info/,,,,,False,False,,False,False
21-1791,SDIS DU GERS,28320001200070,,,FRJ24,Chemin de la caillaouère,32021,Auch,,(+33) 5-42-54-12-70,,,marchepublic@sdis32.fr,http://www.sdis32.fr,https://www.sdis32.fr/marches-publics/,,,,,False,True,,False,True
21-7546,Roannaise de l'Eau,20004923700023,,,FRK25,63 rue Jean Jaurès,42313,Roanne,,(+33) 4-77-68-97-41,,(+33) 4-77-71-74-22,abotton@roannaise-de-leau.fr,http://www.roannaise-de-leau.fr,http://www.loire.fr/e-marchespublics,,,,,False,True,,False,True
